Loc,MinT,MaxT,Rain,WDir,WSpeed,WDir9,WDir3,WSpeed9,WSpeed3,Hum9,Hum3,Press9,Press3,Temp9,Temp3,Rtod,RTom
9,15.8,26.2,0.0,9,48,10,9,19,30,74,64,1020.1,1017.6,21.1,23.2,0,0
9,24.7,31.9,0.2,5,24,9,5,2,13,72,73,1010.0,1007.3,30.1,31.0,0,0
9,24.7,29.6,6.8,9,52,8,9,19,30,83,63,1015.0,1012.1,26.7,26.8,1,0
9,20.8,29.5,0.0,8,26,8,4,13,17,73,66,1013.5,1009.9,25.2,28.4,0,0
9,22.6,29.8,0.0,9,50,10,9,22,26,71,65,1014.2,1011.8,27.0,28.3,0,0
9,19.6,29.8,0.0,0,35,10,2,17,20,57,51,1017.7,1013.6,26.1,28.3,0,0
9,23.6,29.6,0.4,9,35,10,9,19,28,83,63,1016.5,1012.7,25.3,29.2,0,0
9,20.5,26.7,2.0,10,43,8,9,17,31,91,64,1018.6,1017.4,22.7,25.5,1,0
9,20.2,26.9,0.0,10,52,10,9,33,37,63,57,1019.0,1016.0,23.5,25.6,0,0
9,22.8,30.7,0.0,3,30,3,3,13,17,69,67,1009.5,1006.9,29.1,29.7,0,0
9,19.0,31.4,0.0,5,33,2,3,11,24,59,70,1012.0,1007.8,27.7,28.5,0,0
9,23.2,33.5,0.0,9,43,10,2,22,26,64,56,1013.8,1011.0,29.7,32.2,0,0
9,23.2,30.2,0.0,9,35,8,4,11,22,71,63,1016.5,1013.1,26.3,28.9,0,0
9,17.1,27.6,0.0,9,37,10,2,13,26,56,50,1019.3,1015.0,23.6,26.4,0,0
9,23.0,34.7,0.0,0,30,10,0,11,17,55,47,1006.2,1003.0,30.6,33.6,0,0
9,18.0,27.3,0.0,0,35,8,1,13,19,66,53,1016.8,1013.5,22.1,26.0,0,0
9,22.6,31.1,0.0,9,48,10,2,17,28,66,52,1015.5,1012.4,27.2,29.4,0,0
9,19.5,29.9,0.4,9,39,8,2,15,26,63,48,1019.6,1016.1,24.2,27.1,0,0
9,20.0,30.0,0.0,2,31,10,9,15,22,63,49,1015.9,1011.9,25.4,29.3,0,0
9,22.5,31.7,0.0,1,31,0,4,9,17,60,63,1013.7,1009.9,29.4,29.5,0,0
9,18.0,28.2,0.0,5,33,8,5,6,15,65,67,1013.1,1008.8,25.9,26.6,0,0
9,22.9,30.1,10.4,5,20,10,6,11,13,82,67,1006.3,1003.7,26.6,27.9,1,0
9,24.7,32.2,0.0,9,50,10,2,24,31,61,49,1016.3,1013.5,27.8,31.0,0,0
9,23.0,31.4,2.0,2,37,10,0,15,24,74,63,1015.4,1012.0,28.1,30.3,1,0
9,21.2,31.7,0.0,9,41,9,2,26,30,48,38,1015.3,1012.6,28.2,29.8,0,0
9,20.7,24.5,0.0,10,31,8,8,13,19,82,70,1012.7,1009.9,22.0,23.0,0,0
9,23.8,31.3,0.0,4,28,9,4,9,15,61,66,1005.9,1003.0,30.0,30.3,0,0
9,23.7,33.0,0.0,9,35,10,2,17,28,64,52,1009.2,1006.4,28.3,32.0,0,0
9,14.4,27.6,0.0,10,30,9,4,19,17,61,58,1017.0,1013.9,22.7,26.1,0,0
9,21.9,28.3,0.6,8,33,8,4,17,13,84,69,1015.5,1011.7,24.2,27.5,0,0
9,17.3,27.2,0.0,2,31,9,9,13,26,68,50,1018.7,1014.5,22.2,26.1,0,0
9,26.3,34.4,3.4,5,30,9,3,9,13,75,73,1006.7,1004.4,31.3,32.5,1,0
9,26.1,31.5,0.0,9,33,14,5,9,15,78,76,1009.1,1005.1,28.7,30.9,0,0
9,24.2,31.8,0.0,5,28,4,5,11,17,69,67,1011.4,1009.1,29.6,30.5,0,0
9,19.7,29.9,0.4,9,35,10,2,17,24,66,60,1016.3,1013.1,26.1,28.3,0,0
9,18.1,26.7,0.0,10,41,10,9,19,24,70,50,1020.7,1017.3,21.8,25.0,0,0
9,22.2,30.5,0.0,2,41,10,2,22,24,64,56,1016.5,1013.3,27.5,27.5,0,0
9,24.3,31.8,0.0,3,33,13,3,19,9,65,68,1007.0,1003.4,28.7,30.0,0,0
9,23.1,32.3,62.0,2,31,8,2,13,20,70,57,1011.4,1007.9,29.0,31.8,1,0
9,19.9,30.0,7.6,9,50,2,2,30,33,45,44,1019.9,1016.5,26.1,28.6,1,0
9,18.4,29.2,0.2,5,33,8,5,11,17,53,48,1018.3,1013.3,26.8,27.8,0,0
9,20.0,27.9,3.6,9,46,8,9,22,31,79,55,1017.1,1014.0,22.6,26.6,1,0
9,19.7,30.4,0.6,9,41,9,2,19,31,45,40,1016.8,1013.9,26.7,28.7,0,0
9,21.6,31.9,0.2,0,37,10,1,13,26,68,52,1015.4,1011.4,26.5,30.2,0,0
9,19.9,28.3,0.0,1,31,10,4,6,15,78,70,1012.3,1008.6,25.1,26.9,0,0
9,16.7,29.2,0.0,9,31,8,0,15,17,63,48,1018.0,1014.9,24.7,27.9,0,0
9,18.3,25.9,0.0,9,56,10,9,26,28,55,56,1019.9,1017.3,21.3,23.6,0,0
9,23.1,30.6,0.0,8,30,2,5,9,13,75,71,1011.9,1007.9,26.1,29.1,0,0
9,11.2,22.5,0.0,9,39,10,2,17,19,47,37,1020.2,1016.6,18.3,21.6,0,0
9,23.7,30.9,0.0,4,30,9,4,11,15,69,66,1006.9,1005.5,28.9,30.2,0,0
9,18.4,28.6,0.0,8,28,10,0,13,19,63,45,1016.1,1013.0,24.6,28.2,0,0
9,20.6,29.9,0.4,4,30,9,5,13,15,68,73,1013.9,1010.3,27.7,28.1,0,0
9,19.8,28.0,0.2,10,48,10,10,26,26,69,50,1016.8,1013.5,22.5,25.2,0,0
9,23.6,29.9,0.0,9,35,10,9,20,24,64,55,1014.4,1011.0,27.6,28.4,0,0
9,23.9,32.1,0.4,5,24,12,5,4,13,77,70,1010.7,1006.8,28.9,31.2,0,0
9,23.7,30.8,18.0,8,37,10,9,17,28,78,54,1015.7,1012.7,27.7,30.6,1,0
9,18.9,25.5,3.2,10,46,10,10,19,28,75,50,1018.9,1015.9,20.9,24.0,1,0
9,24.0,31.8,0.0,4,33,9,4,13,24,70,72,1009.1,1005.6,29.0,30.4,0,0
9,24.2,31.9,1.6,9,54,10,10,17,20,77,60,1012.1,1009.9,26.8,27.9,1,0
9,21.6,31.0,4.0,9,35,8,2,13,24,67,52,1015.3,1011.7,26.5,28.8,1,0
9,11.4,26.3,0.0,1,30,9,0,15,19,53,45,1016.9,1013.0,19.8,25.0,0,0
9,16.6,29.4,0.0,0,33,9,0,17,20,59,48,1017.3,1013.3,23.5,28.0,0,0
9,23.6,33.3,1.8,2,35,10,2,15,20,76,56,1011.5,1006.9,27.8,32.1,1,0
9,19.3,32.1,0.0,2,59,10,2,30,41,47,31,1019.0,1015.6,27.8,28.8,0,0
9,23.9,32.5,0.0,4,28,2,4,9,17,67,61,1009.7,1006.7,29.6,31.2,0,0
9,24.6,29.8,6.0,5,22,10,3,9,13,84,80,1009.3,1006.4,27.7,28.5,1,0
9,19.9,27.7,0.0,8,30,4,4,7,15,60,57,1016.3,1012.2,25.0,26.7,0,0
9,20.0,28.4,0.0,2,39,10,9,17,28,70,56,1016.5,1014.0,24.8,27.2,0,0
9,26.1,31.8,0.6,3,37,3,3,9,24,77,75,1009.5,1006.9,30.0,31.4,0,0
9,19.8,30.5,0.0,9,39,9,2,17,24,58,42,1017.2,1013.8,25.9,28.6,0,0
9,18.0,28.0,0.0,5,30,0,3,2,13,72,78,1013.3,1009.0,25.5,26.5,0,0
9,10.1,24.7,0.0,10,31,2,4,15,17,56,41,1019.0,1014.9,17.6,24.0,0,0
9,16.4,27.1,0.0,3,26,0,3,4,13,78,68,1015.7,1012.7,22.5,26.3,0,0
9,20.7,27.4,0.4,8,31,8,10,19,17,95,68,1017.0,1013.4,21.0,26.5,0,0
9,16.3,26.9,0.0,10,30,9,1,17,20,68,49,1016.7,1013.4,21.1,26.0,0,0
9,17.9,29.4,0.0,9,46,10,2,20,24,49,43,1016.8,1014.3,25.7,27.6,0,0
9,18.1,27.8,0.0,2,33,9,2,17,22,65,56,1016.7,1013.9,23.6,25.8,0,0
9,15.5,26.9,0.0,10,30,9,2,17,17,67,42,1019.2,1015.8,21.1,26.1,0,0
9,18.9,29.1,0.2,8,30,8,1,17,17,70,59,1014.8,1011.0,24.9,28.4,0,0
9,22.4,32.1,0.0,9,48,10,9,19,33,69,53,1015.7,1012.6,27.6,30.5,0,0
9,22.8,31.6,2.4,10,30,8,4,13,20,81,55,1012.8,1008.7,26.5,30.5,1,0
9,23.7,31.8,2.6,9,46,10,2,17,28,67,57,1010.8,1008.1,27.8,30.5,1,0
9,24.0,32.7,0.0,9,46,10,2,30,28,58,53,1011.8,1008.3,28.6,31.4,0,0
9,17.0,28.0,0.0,9,41,9,2,17,30,73,58,1016.6,1013.6,23.3,28.0,0,0
9,23.1,30.2,0.0,5,30,5,5,9,17,74,71,1012.5,1009.4,28.2,28.4,0,0
9,20.0,26.0,1.0,10,35,10,9,20,17,82,72,1014.3,1011.4,22.7,24.9,0,0
9,23.1,30.3,0.0,10,41,10,9,19,24,74,59,1018.9,1014.8,25.8,28.6,0,0
9,15.6,27.4,0.0,9,30,9,1,17,20,65,49,1014.3,1011.4,22.4,26.3,0,0
9,23.8,30.9,2.6,4,28,5,4,4,17,74,73,1009.5,1006.3,28.4,30.1,1,0
9,19.4,29.3,0.0,1,33,2,1,9,24,63,63,1016.7,1013.9,27.2,27.9,0,0
9,21.8,31.0,0.0,5,28,14,3,9,20,71,65,1008.7,1005.3,27.4,30.3,0,0
9,20.9,28.9,0.0,9,33,8,9,13,24,57,40,1017.9,1014.2,24.5,27.4,0,0
9,15.8,25.7,0.0,9,37,8,9,17,28,56,52,1020.0,1016.5,21.9,24.3,0,0
9,20.6,31.6,0.0,2,41,10,9,15,31,65,52,1014.1,1011.6,27.7,29.8,0,0
9,22.4,31.3,7.0,10,63,9,9,35,44,57,50,1012.3,1010.4,28.9,30.6,1,0
9,21.6,26.1,0.0,9,57,10,10,33,41,70,66,1019.1,1017.1,24.2,24.2,0,0
9,20.5,25.5,29.2,9,44,10,9,19,30,87,67,1019.7,1017.5,22.8,25.2,1,0
9,22.3,29.2,0.2,9,50,9,9,28,33,73,64,1018.9,1016.3,25.0,27.0,0,0
9,20.3,28.3,9.8,9,56,10,9,22,31,56,56,1019.0,1015.4,25.4,25.7,1,0
9,18.4,28.8,0.0,0,33,9,2,17,20,65,44,1017.3,1013.9,24.0,28.1,0,0
9,23.1,28.5,55.8,4,17,10,5,11,11,88,81,1009.9,1007.0,26.2,27.1,1,0
9,23.1,30.7,11.4,10,48,8,9,19,35,83,54,1014.0,1011.6,25.6,29.0,1,0
9,19.3,27.6,1.0,9,50,10,9,19,33,71,56,1019.6,1016.4,22.9,25.6,0,0
9,19.5,30.5,0.0,8,31,8,1,15,24,62,52,1017.4,1013.4,25.6,29.9,0,0
9,23.4,33.5,1.8,9,39,9,2,13,20,66,46,1012.5,1009.4,28.5,32.1,1,0
9,23.6,33.6,13.0,10,37,8,0,11,24,68,56,1007.2,1004.7,29.7,33.4,1,0
9,23.6,32.6,0.0,5,31,2,5,9,19,62,59,1009.7,1006.1,29.9,31.3,0,0
9,17.1,27.0,0.0,2,35,8,9,17,24,55,46,1019.3,1015.7,22.3,25.4,0,0
9,17.5,27.8,0.0,2,35,9,2,19,26,62,48,1016.9,1013.2,22.9,26.7,0,0
9,21.6,30.9,0.0,1,30,9,4,13,17,58,53,1014.9,1011.5,27.9,29.1,0,0
9,17.2,27.3,0.0,1,30,9,0,11,15,59,60,1019.6,1016.2,25.0,24.7,0,0
9,24.7,31.1,0.0,4,31,4,5,9,17,69,69,1014.7,1010.8,28.8,28.8,0,0
9,18.9,26.2,0.0,8,37,10,10,20,20,62,58,1016.5,1014.5,20.4,25.0,0,0
9,21.3,26.8,0.0,10,48,10,9,28,31,39,52,1018.5,1016.2,24.2,25.4,0,0
9,24.4,33.0,3.2,1,28,10,4,9,17,68,63,1009.9,1008.2,29.0,31.1,1,0
9,25.1,34.1,0.0,2,35,10,0,13,24,71,60,1012.1,1009.0,30.3,32.2,0,0
9,22.3,29.1,0.2,9,46,10,9,26,31,72,54,1017.0,1013.5,25.1,28.0,0,0
9,24.9,30.7,0.0,5,26,4,5,6,15,68,69,1009.1,1006.3,29.7,29.7,0,0
9,23.2,30.8,1.8,9,41,8,10,15,19,75,61,1009.8,1006.7,26.7,29.1,1,0
9,23.5,30.1,0.0,11,33,8,0,9,15,79,68,1013.6,1010.9,25.9,28.8,0,0
9,11.8,24.9,0.0,8,37,8,2,15,20,53,50,1018.9,1015.4,19.5,23.2,0,0
9,18.7,27.5,7.8,2,37,8,2,22,26,85,52,1019.7,1014.5,20.6,26.3,1,0
9,17.6,27.6,0.0,1,31,9,4,17,20,63,48,1018.8,1016.1,23.0,26.7,0,0
9,21.7,31.6,0.0,0,33,8,2,13,20,63,50,1008.4,1005.4,27.9,29.4,0,0
9,20.8,29.0,0.0,9,54,9,2,35,30,49,45,1014.2,1011.7,26.9,28.3,0,0
9,24.9,30.6,0.0,10,31,10,9,19,19,73,63,1013.3,1010.1,27.8,29.8,0,0
9,22.3,29.5,2.8,1,30,8,1,11,19,66,61,1013.6,1010.6,27.1,29.2,1,0
9,19.2,30.2,0.0,4,41,8,4,15,19,57,47,1016.0,1012.2,25.5,28.9,0,0
9,17.5,30.4,0.0,5,33,5,5,13,17,62,60,1012.0,1009.9,27.9,28.2,0,0
9,22.0,31.4,0.0,9,35,8,2,15,26,71,61,1014.4,1010.9,27.3,29.6,0,0
9,25.5,33.9,0.2,10,41,10,9,11,19,64,59,1009.8,1007.4,30.8,31.5,0,0
9,17.5,27.2,0.0,10,33,9,2,17,15,76,51,1017.9,1014.4,21.2,26.5,0,0
9,24.3,32.2,10.4,9,46,10,2,15,30,82,64,1009.0,1006.1,28.0,31.5,1,1
9,24.1,31.5,175.2,7,54,7,3,15,30,72,83,1006.2,1003.6,27.3,28.9,1,1
9,22.4,30.8,1.6,10,52,8,2,15,33,71,70,1015.3,1013.2,26.8,26.6,1,1
9,24.3,32.0,15.2,3,31,13,7,7,6,80,90,1006.1,1003.7,28.1,27.4,1,1
9,21.5,27.6,11.4,9,41,8,9,17,30,89,68,1016.8,1013.3,23.9,26.6,1,1
9,18.1,25.5,0.0,10,50,10,9,17,24,71,67,1019.0,1016.1,22.7,22.9,0,1
9,21.0,25.3,0.4,10,50,10,10,24,19,85,80,1013.3,1010.8,22.4,24.1,0,1
9,17.9,25.7,2.8,9,50,10,9,20,28,76,53,1019.5,1017.2,20.4,25.3,1,1
9,24.8,30.9,11.4,8,39,4,2,11,17,95,71,1009.7,1006.3,26.0,30.5,1,1
9,23.5,27.0,83.8,8,30,8,10,15,13,88,98,1008.7,1006.4,25.6,24.2,1,1
9,22.1,28.0,10.2,8,43,8,8,19,15,73,80,1016.1,1013.4,26.1,25.0,1,1
9,22.8,30.0,0.0,10,37,9,9,22,17,72,70,1018.2,1014.5,24.8,26.9,0,1
9,18.9,24.6,1.0,9,43,8,10,20,24,81,72,1019.9,1017.2,21.4,23.0,0,1
9,20.5,27.7,2.8,9,52,8,9,20,30,80,68,1017.5,1014.9,23.8,25.9,1,1
9,23.0,30.7,41.8,2,57,10,10,20,20,84,72,1008.2,1005.3,27.2,28.1,1,1
9,23.4,29.9,1.6,0,28,8,4,9,15,73,66,1010.1,1007.2,28.5,28.7,1,1
9,22.4,29.2,5.0,9,46,10,9,22,20,66,61,1015.7,1014.1,26.3,27.2,1,1
9,23.8,29.8,2.6,9,41,8,10,15,17,90,87,1012.4,1009.6,25.4,25.6,1,1
9,24.6,32.3,0.0,1,28,9,1,9,17,74,71,1010.6,1008.5,29.8,31.1,0,1
9,22.2,29.6,28.2,8,37,8,0,17,20,89,66,1013.4,1009.7,24.2,28.6,1,1
9,21.8,28.6,6.8,11,39,9,9,20,22,77,64,1014.3,1011.8,25.3,27.2,1,1
9,20.8,25.2,54.8,10,41,10,8,20,19,86,93,1015.7,1013.9,22.7,21.8,1,1
9,24.9,32.7,0.0,5,30,10,13,13,9,68,87,1002.5,1000.6,30.7,27.3,0,1
9,25.0,31.6,1.4,4,24,9,4,9,13,72,70,1009.6,1006.5,29.6,30.6,1,1
9,20.4,27.6,0.0,8,44,8,9,17,28,64,72,1015.0,1012.3,25.4,25.3,0,1
9,22.7,29.6,3.0,4,33,9,4,9,15,79,75,1008.4,1004.7,26.2,28.5,1,1
9,25.3,30.6,0.0,10,41,10,13,15,9,93,81,1011.7,1009.0,25.8,28.1,0,1
9,20.4,26.3,5.4,9,56,10,9,22,31,93,77,1017.1,1014.6,21.7,24.2,1,1
9,24.7,30.7,0.6,10,43,8,8,20,20,87,93,1013.1,1011.0,26.1,25.5,0,1
9,19.6,25.7,58.4,10,44,8,10,19,24,88,73,1017.6,1015.1,21.3,24.3,1,1
9,24.5,31.5,6.0,9,50,8,9,13,31,91,81,1009.2,1006.1,25.6,29.2,1,1
9,23.1,29.8,0.2,10,50,9,8,13,24,73,83,1012.9,1010.1,24.7,23.5,0,1
9,24.2,31.7,0.2,4,28,10,4,11,13,75,67,1008.0,1005.3,29.2,29.7,0,1
9,24.0,31.0,1.0,8,35,8,2,19,20,76,70,1011.3,1008.8,26.7,28.4,0,1
9,19.8,26.7,0.0,9,46,8,10,24,26,66,59,1018.9,1016.2,22.7,24.3,0,1
9,23.6,31.4,17.4,9,39,10,9,19,30,74,72,1009.3,1006.9,28.8,29.3,1,1
9,19.4,25.8,4.2,10,54,8,9,22,37,86,57,1019.4,1016.3,20.8,25.1,1,1
9,24.3,30.9,0.0,9,46,10,2,20,28,77,62,1014.6,1011.6,26.8,29.7,0,1
9,23.1,25.3,25.8,8,41,8,10,15,22,94,92,1011.8,1009.4,24.3,23.9,1,1
9,23.9,28.4,44.4,9,50,10,2,20,22,85,91,1012.6,1009.5,25.6,25.1,1,1
9,21.1,28.3,0.0,10,35,10,9,15,28,68,65,1015.1,1012.7,25.3,26.6,0,1
9,24.6,32.5,13.4,5,35,12,5,2,15,79,75,1006.5,1003.9,28.1,30.0,1,1
9,21.9,27.6,0.8,8,33,10,10,17,13,85,83,1014.8,1012.7,24.9,26.0,0,1
9,24.6,28.9,0.6,5,46,10,10,15,9,82,88,1013.2,1012.5,28.1,25.4,0,1
9,22.8,29.4,0.8,9,43,10,9,24,28,66,61,1016.2,1012.6,26.3,27.9,0,1
9,25.3,30.5,16.0,1,39,10,9,15,15,86,83,1008.3,1005.4,27.6,28.8,1,1
9,23.7,30.9,84.6,9,41,8,9,17,28,83,72,1012.8,1009.7,25.9,29.3,1,1
9,21.9,25.4,2.0,10,48,10,10,22,20,86,92,1017.3,1014.0,23.7,23.0,1,1
9,23.7,31.2,28.2,9,57,8,9,22,37,89,87,1007.9,1005.4,26.1,27.0,1,1
9,24.3,31.0,0.6,1,35,8,2,13,13,77,68,1010.2,1007.2,27.6,29.8,0,1
9,23.1,28.2,0.0,8,54,10,10,30,26,75,75,1013.7,1011.1,26.1,27.3,0,1
9,25.3,30.3,0.0,10,52,10,9,33,35,69,71,1012.2,1009.7,28.3,29.3,0,1
9,20.7,29.1,0.0,10,33,8,9,19,24,73,52,1017.3,1015.3,23.4,27.6,0,1
9,20.6,27.1,3.0,10,57,10,9,26,41,80,65,1017.3,1014.6,22.9,24.9,1,1
9,24.9,30.9,7.8,0,33,10,0,9,24,78,63,1012.0,1009.0,27.9,29.9,1,1
9,23.1,29.4,12.2,9,41,8,9,15,22,96,78,1016.9,1013.6,23.6,28.3,1,1
9,21.4,31.2,0.0,5,24,9,5,13,15,69,69,1013.5,1010.6,27.8,29.6,0,1
9,22.8,31.6,5.8,9,37,8,9,15,26,69,52,1011.6,1008.2,27.1,30.6,1,1
9,24.5,32.2,7.4,2,54,10,9,22,35,76,61,1010.5,1007.5,28.6,31.5,1,1
9,24.2,31.1,0.0,10,50,10,10,24,28,73,62,1014.1,1010.1,27.0,29.9,0,1
9,23.2,25.9,0.0,9,39,10,10,24,19,73,93,1015.7,1013.1,25.0,23.1,0,1
9,23.2,30.4,0.0,9,39,8,9,20,28,74,64,1011.7,1008.5,27.3,29.1,0,1
9,22.0,31.2,0.0,1,33,2,4,7,17,63,61,1009.9,1006.2,28.7,29.7,0,1
9,25.7,33.7,0.0,10,56,10,9,15,35,67,49,1007.6,1005.4,30.0,33.0,0,1
9,24.2,31.5,1.4,4,31,9,5,7,15,70,70,1009.5,1006.1,29.1,30.4,1,1
9,25.9,31.9,0.4,15,33,9,1,9,17,78,74,1002.1,998.9,29.0,30.7,0,1
9,23.9,32.3,1.8,2,54,10,9,24,35,61,54,1010.9,1008.5,29.3,31.2,1,1
9,25.8,31.1,0.2,5,30,10,0,9,17,79,77,1010.1,1007.2,29.4,29.9,0,1
9,23.1,31.1,16.2,9,37,9,2,20,20,60,48,1015.6,1012.7,28.6,30.9,1,1
9,21.6,28.0,0.0,10,41,8,9,13,20,70,60,1013.7,1012.4,25.3,26.7,0,1
9,22.4,30.6,5.2,8,39,0,10,11,19,83,65,1007.4,1004.4,25.0,29.8,1,1
9,25.6,37.1,3.4,10,52,0,8,9,9,63,50,1002.2,1000.4,33.0,34.2,1,1
9,22.6,27.4,26.2,11,33,12,1,9,19,88,83,1011.3,1007.2,24.5,26.8,1,1
9,22.9,27.5,6.6,10,37,9,9,17,19,94,81,1016.9,1014.2,23.3,25.2,1,1
9,25.9,32.1,0.6,5,28,10,5,9,15,71,75,1007.9,1005.2,29.2,29.8,0,1
9,24.1,31.7,0.0,4,37,2,4,9,20,71,65,1009.2,1007.5,29.2,30.0,0,1
9,22.8,30.8,1.0,9,35,10,2,17,19,64,46,1015.3,1011.9,27.5,29.8,0,1
9,24.3,30.5,0.0,1,31,5,4,13,15,83,68,1012.3,1010.6,27.5,29.5,0,1
9,21.9,30.6,0.4,9,56,9,9,35,35,50,47,1019.4,1016.0,27.4,28.6,0,1
9,22.0,29.6,64.6,11,48,9,9,13,28,96,69,1013.9,1009.2,22.9,28.8,1,1
9,22.8,29.4,27.2,2,50,10,9,20,31,91,73,1017.0,1013.5,24.9,27.7,1,1
9,23.5,30.8,8.8,9,50,10,9,22,31,73,62,1013.0,1010.1,27.5,29.3,1,1
9,24.1,30.2,26.8,4,26,15,3,13,13,94,79,1008.4,1005.2,24.3,28.8,1,1
9,24.3,31.4,1.8,9,44,10,9,17,31,75,68,1013.3,1009.4,28.3,28.8,1,1
9,20.6,28.3,0.0,10,37,10,9,24,30,73,49,1019.8,1015.7,23.1,27.4,0,1
9,21.9,25.3,4.6,8,37,10,10,17,22,90,89,1013.9,1011.4,23.1,23.8,1,1
9,18.5,28.3,0.0,9,39,10,2,15,26,62,48,1019.1,1016.0,24.6,27.3,0,1
9,19.2,27.0,1.8,9,56,8,9,19,35,87,61,1018.7,1016.0,20.9,25.1,1,1
9,23.0,31.5,6.6,5,30,9,4,11,15,69,73,1009.6,1008.0,28.5,30.3,1,1
9,22.6,29.8,28.2,2,50,10,9,22,22,82,74,1012.1,1009.3,26.3,27.6,1,1
9,23.3,28.3,0.6,9,46,10,10,28,24,73,69,1017.6,1014.6,25.7,27.4,0,1
9,20.0,23.0,8.8,10,52,10,8,20,19,91,79,1018.0,1015.1,21.4,22.6,1,1
9,22.8,30.2,4.6,9,59,10,9,19,31,76,57,1013.4,1011.0,25.2,29.0,1,1
9,21.6,26.5,17.4,10,65,8,10,35,35,83,87,1008.7,1004.1,23.5,23.2,1,1
9,21.3,28.6,0.0,9,54,8,8,13,17,69,78,1011.2,1008.0,27.1,28.2,0,1
9,23.5,30.2,46.2,8,39,8,10,19,6,77,90,1011.3,1009.2,27.5,25.9,1,1
9,24.4,32.3,5.2,6,35,14,15,17,11,68,94,1006.8,1004.7,29.3,25.7,1,1
9,22.4,28.8,2.2,10,43,8,8,15,19,80,76,1018.7,1015.5,24.4,25.3,1,1
9,24.8,29.1,21.8,3,37,3,9,13,13,98,86,1006.4,1003.6,25.1,27.7,1,1
9,23.8,31.8,0.0,4,31,9,4,9,15,68,65,1009.2,1006.4,29.5,30.5,0,1
9,25.0,30.6,0.0,5,31,3,5,4,11,83,77,1011.3,1008.3,27.2,28.4,0,1
9,21.1,28.2,0.0,9,48,9,8,28,13,59,73,1021.2,1018.5,25.8,23.1,0,1
9,18.4,20.3,15.8,11,35,8,9,13,11,90,94,1016.8,1014.5,19.5,20.1,1,1
9,24.9,32.0,0.0,9,57,10,10,13,11,68,89,1013.7,1011.6,28.8,26.2,0,1
9,26.5,34.1,0.0,3,37,14,5,15,20,57,68,1007.2,1003.2,32.5,32.3,0,1
9,24.7,31.7,1.8,10,41,10,9,30,24,89,62,1011.5,1007.8,25.5,30.7,1,1
9,20.1,27.5,4.8,9,48,8,9,20,28,86,64,1022.1,1018.6,21.0,24.9,1,1
9,23.9,31.1,0.0,1,30,9,4,11,17,68,61,1009.4,1006.9,28.7,30.2,0,1
9,24.8,29.8,3.2,10,33,10,9,22,9,90,89,1008.8,1005.9,26.3,27.4,1,1
9,23.3,31.0,27.4,9,48,10,9,17,30,85,59,1009.5,1007.1,25.5,30.1,1,1
9,24.7,30.6,0.0,9,35,10,9,17,22,77,77,1015.8,1013.6,28.1,27.9,0,1
9,19.0,23.0,7.0,10,56,10,8,20,26,89,77,1019.5,1017.0,20.0,22.5,1,1
9,24.1,28.2,44.6,1,35,10,10,15,15,86,88,1010.7,1008.0,26.5,25.8,1,1
9,21.0,26.1,2.2,9,54,2,9,28,30,74,66,1016.0,1013.2,23.8,24.7,1,1
9,24.0,29.1,74.8,9,63,8,10,20,22,91,90,1005.6,1002.9,24.8,26.4,1,1
9,24.2,31.5,0.0,10,48,10,9,26,37,65,66,1009.6,1006.9,28.0,28.8,0,1
9,23.1,27.0,1.2,10,35,10,8,15,15,91,93,1014.9,1012.7,24.0,24.1,1,1
9,23.6,31.0,21.0,10,37,8,8,13,19,80,74,1008.1,1006.4,27.9,28.3,1,1
9,22.6,29.5,1.2,9,43,9,9,15,26,63,54,1015.7,1013.2,26.8,28.1,1,1
9,23.8,25.7,35.2,10,52,8,8,19,11,92,92,1004.9,1001.9,24.7,24.7,1,1
9,20.3,26.0,0.0,9,37,8,10,17,26,73,65,1019.3,1016.6,21.8,25.5,0,1
9,19.5,26.2,11.2,2,46,8,10,20,17,80,74,1019.7,1016.4,22.2,25.4,1,1
9,23.1,30.3,0.0,9,54,9,9,37,33,54,61,1016.6,1013.4,28.1,28.8,0,1
9,22.0,26.0,1.2,0,24,15,13,4,9,89,90,1016.7,1014.5,24.2,24.2,1,1
9,24.5,31.1,17.4,8,37,7,1,7,11,92,72,1009.3,1005.8,26.2,30.2,1,1
9,24.6,28.3,0.0,8,50,9,9,20,31,81,73,1013.6,1010.7,25.8,27.0,0,1
9,20.2,27.0,11.8,9,48,8,9,17,28,79,63,1018.2,1015.5,23.2,26.0,1,1
9,23.6,29.4,9.6,8,37,8,8,17,11,83,91,1010.4,1009.1,26.7,25.6,1,1
9,21.8,32.8,0.0,4,31,9,4,11,20,62,64,1009.2,1007.3,29.1,31.2,0,1
9,19.2,25.7,0.0,10,56,10,9,22,33,66,57,1019.3,1017.3,21.4,23.4,0,1
9,22.8,30.9,102.2,9,43,9,2,13,28,80,62,1012.3,1008.6,26.1,30.7,1,1
9,22.5,30.3,2.2,9,39,10,9,24,26,71,63,1015.2,1012.1,26.5,29.5,1,1
9,23.6,32.1,0.0,9,37,10,0,13,24,65,44,1010.1,1008.1,28.6,31.2,0,1
9,19.7,27.3,1.0,9,39,8,2,19,20,81,55,1018.9,1015.3,21.2,25.7,0,1
9,20.7,27.1,2.8,9,46,10,9,20,31,75,71,1018.0,1015.6,23.6,23.9,1,1
